election.date,county,unknown.flag,name,addr.line.1,addr.line.2,open.date,hours,lon,lat
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",10/27/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",10/28/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",10/29/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",10/30/2016,Closed,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",10/31/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",11/01/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",11/02/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",11/03/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",11/04/2016,8:30AM - 6:30PM,-77.3692758,35.6143625
11/08/2016,PITT,N,"WILLIS BUILDING, ECU",300 E 1ST ST,"GREENVILLE, NC 27858",11/05/2016,8:30AM - 1:00PM,-77.3692758,35.6143625
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/20/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/21/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/22/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/23/2016,Closed,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/24/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/25/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/26/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/27/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/28/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/29/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/30/2016,Closed,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",10/31/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",11/01/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",11/02/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",11/03/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",11/04/2016,8:30AM - 6:30PM,-77.4014521,35.5284013
11/08/2016,PITT,N,WINTERVILLE FIRE STATION,2593 RAILROAD ST,"WINTERVILLE, NC 28590",11/05/2016,8:30AM - 1:00PM,-77.4014521,35.5284013
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/20/2016,Closed,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/21/2016,Closed,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/22/2016,Closed,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/23/2016,Closed,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/24/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/25/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/26/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/27/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/28/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/29/2016,9:00AM - 1:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/30/2016,Closed,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",10/31/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",11/01/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",11/02/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",11/03/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",11/04/2016,11:00AM - 6:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,GREEN CREEK FIRE DEPARTMENT,8645 S NC  HWY 9 HWY,"COLUMBUS, NC 28722",11/05/2016,9:00AM - 1:00PM,-82.0564411,35.2260901
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/20/2016,Closed,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/21/2016,Closed,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/22/2016,Closed,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/23/2016,Closed,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/24/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/25/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/26/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/27/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/28/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/29/2016,9:00AM - 1:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/30/2016,Closed,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",10/31/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",11/01/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",11/02/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",11/03/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",11/04/2016,11:00AM - 6:00PM,-82.1617468,35.2992542
11/08/2016,POLK,N,MILL SPRING FIRE DEPT,145 OLD RUTHERFORDTON RD,"MILL SPRING, NC 28756",11/05/2016,9:00AM - 1:00PM,-82.1617468,35.2992542
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/20/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/21/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/22/2016,9:00AM - 3:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/23/2016,Closed,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/24/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/25/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/26/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/27/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/28/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/29/2016,9:00AM - 3:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/30/2016,Closed,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",10/31/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",11/01/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",11/02/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",11/03/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",11/04/2016,8:00AM - 7:00PM,-82.19824589999999,35.2516021
11/08/2016,POLK,Y,POLK COUNTY BOARD OF ELECTIONS OFFICE,40 COURTHOUSE ST,"COLUMBUS, NC 28722",11/05/2016,8:00AM - 1:00PM,-82.19824589999999,35.2516021
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/20/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/21/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/22/2016,Closed,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/23/2016,Closed,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/24/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/25/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/26/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/27/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/28/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/29/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/30/2016,Closed,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",10/31/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",11/01/2016,8:30AM - 5:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",11/02/2016,8:30AM - 7:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",11/03/2016,8:30AM - 7:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",11/04/2016,8:30AM - 7:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,ARCHDALE COMMUNITY SERVICES BUILDING,213 BALFOUR DR,"ARCHDALE, NC 27263",11/05/2016,8:30AM - 1:00PM,-79.9581216,35.9007969
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/20/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/21/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/22/2016,Closed,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/23/2016,Closed,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/24/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/25/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/26/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/27/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/28/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/29/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/30/2016,Closed,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",10/31/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",11/01/2016,8:30AM - 5:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",11/02/2016,8:30AM - 7:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",11/03/2016,8:30AM - 7:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",11/04/2016,8:30AM - 7:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,HILLSIDE SHOPPING CENTER,1003 S FAYETTEVILLE ST,"ASHEBORO, NC 27203",11/05/2016,8:30AM - 1:00PM,-79.81453359999999,35.6931326
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/20/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/21/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/22/2016,Closed,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/23/2016,Closed,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/24/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/25/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/26/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/27/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/28/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/29/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/30/2016,Closed,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",10/31/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",11/01/2016,8:30AM - 5:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",11/02/2016,8:30AM - 7:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",11/03/2016,8:30AM - 7:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",11/04/2016,8:30AM - 7:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDLEMAN COMMUNITY CENTER,144 W ACADEMY ST,"RANDLEMAN, NC 27317",11/05/2016,8:30AM - 1:00PM,-79.80583519999999,35.8187953
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/20/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/21/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/22/2016,Closed,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/23/2016,Closed,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/24/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/25/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/26/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/27/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/28/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/29/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/30/2016,Closed,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",10/31/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",11/01/2016,8:30AM - 5:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",11/02/2016,8:30AM - 7:00PM,-79.83123239999999,35.6695191
11/08/2016,RANDOLPH,N,RANDOLPH COUNTY OFFICE BUILDING,725 MCDOWELL RD,"ASHEBORO, NC 27205",11/03/2016,8:30AM - 7:00PM,-79.83123239999999,35.6695191
